MeetID,Name,Sex,Division,BodyweightKg,WeightClassKg,WeightClass,BestSquatKg,BestBenchKg,BestDeadliftKg,TotalKg,Place,Wilks
7015,Kevin McCloskey,Male,R-O,104.8,105,6: 105kg,247.5,167.5,182.5,597.5,43,357.28
7015,Sean Jagat,Male,R-O,102.4,105,6: 105kg,230,137.5,227.5,595,44,358.8
7015,Jordan Aronhalt,Male,R-O,97.1,105,6: 105kg,225,150,215,590,45,363.48
7015,Mark Estrebillo,Male,R-O,96.2,105,6: 105kg,230,117.5,230,577.5,46,357.22
7015,Yuriy Paranyuk,Male,R-O,101.7,105,6: 105kg,207.5,135,227.5,570,47,344.62
7015,Eric Schwartzkopf,Male,R-O,101.9,105,6: 105kg,190,142.5,237.5,570,48,344.36
7015,Jose Camacho,Male,R-O,101.4,105,6: 105kg,202.5,135,227.5,565,49,341.98
7015,Bob Trotta,Male,R-O,101.8,105,6: 105kg,187.5,147.5,227.5,562.5,50,339.95
7015,Mark Gerdesmeier,Male,R-O,98.3,105,6: 105kg,195,115,247.5,557.5,51,341.67
7015,Christian Evans,Male,R-O,99.9,105,6: 105kg,217.5,117.5,217.5,552.5,52,336.38
7015,Michael Kohn,Male,R-O,102.1,105,6: 105kg,175,137.5,240,552.5,53,333.54
7015,Andrew Obergfell,Male,R-O,99.9,105,6: 105kg,190,140,215,545,54,331.81
7015,Tyler McGathey,Male,R-O,100.8,105,6: 105kg,185,130,230,545,55,330.64
7015,Joseph Frengel,Male,R-O,96.8,105,6: 105kg,,,235,,DQ,
7015,Joe Hardy,Male,R-O,100.4,105,6: 105kg,,,,,DQ,
7015,Bruce D Knox,Male,R-O,102.5,105,6: 105kg,257.5,175,,,DQ,
7015,Mark Wehunt,Male,R-O,102.8,105,6: 105kg,,155,235,,DQ,
7015,Jefferson Lett,Male,R-O,104.4,105,6: 105kg,,,,,DQ,
7015,Bob Eucker,Male,R-M1a,103.1,105,6: 105kg,240,175,297.5,712.5,1,428.56
7015,Jim Waldron,Male,R-M1a,101.9,105,6: 105kg,222.5,170,200,592.5,2,357.95
7015,Matt Bernstein,Male,R-M1a,102.3,105,6: 105kg,155,137.5,227.5,520,3,313.69
7015,Alvin Fritz,Male,R-M1b,104.8,105,6: 105kg,267.5,170,275,712.5,1,426.04
7015,Ken Gack,Male,R-M1b,104.4,105,6: 105kg,262.5,187.5,260,710,2,425.12
7015,Greg Titus,Male,R-M1b,99.3,105,6: 105kg,212.5,185,255,652.5,3,398.23
7015,Pete Grohoski,Male,R-M1b,95.4,105,6: 105kg,205,165,215,585,4,363.2
7015,Donald Williams,Male,R-M1b,95.7,105,6: 105kg,217.5,167.5,,,DQ,
7015,Jefferson Lett,Male,R-M2a,104.4,105,6: 105kg,,,,,DQ,
7015,Doug Currence,Male,R-M2b,105,105,6: 105kg,260,170,280,710,1,424.26
7015,Jeff Sperber,Male,R-M2b,102.5,105,6: 105kg,197.5,155,240,592.5,2,357.16
7015,Dave Schneider,Male,R-M2b,97.1,105,6: 105kg,205,122.5,250,577.5,3,355.77
7015,Don Zimmerman,Male,R-M2b,102.4,105,6: 105kg,215,122.5,200,537.5,4,324.12
7015,John Lachawiec,Male,R-M2b,101.1,105,6: 105kg,170,92.5,220,482.5,5,292.38
7015,Douglas Staller,Male,R-M2b,102.6,105,6: 105kg,125,85,145,355,6,213.92
7015,Frank Panaro,Male,R-M3a,103.7,105,6: 105kg,212.5,115,260.5,588,1,352.93
7015,Casey Miller,Male,R-M3a,103.2,105,6: 105kg,170,127.5,215,512.5,2,308.16
7015,Steve Slavens,Male,R-M3a,94.9,105,6: 105kg,155,107.5,197.5,460,3,286.27
7015,Tony Contino,Male,R-M3b,99.9,105,6: 105kg,147.5,107.5,212.5,467.5,1,284.63
7015,Helmich Bill,Male,R-M4a,104.5,105,6: 105kg,120,112.5,200,432.5,1,258.88
7015,Joshua Dakin,Male,R-O,103.9,105,6: 105kg,,,,,DD,
7021,Mitchell Fountain,Male,R-JR,102.2,105,6: 105kg,295,175,327.5,797.5,1,481.26
7021,Jamal Browner,Male,R-JR,104.1,105,6: 105kg,282.5,180,327.5,790,2,473.51
7021,Michael Pennacchia Jr,Male,R-JR,101,105,6: 105kg,277.5,157.5,335,770,3,466.78
7021,Jake Needham,Male,R-JR,99.6,105,6: 105kg,247.5,192.5,327.5,767.5,4,467.84
7021,Brandon Jeter,Male,R-JR,103.2,105,6: 105kg,302.5,167.5,277.5,747.5,5,449.46
7021,Shane Sepac,Male,R-JR,102.8,105,6: 105kg,275,180,290,745,6,448.6
7021,Colin Ripley,Male,R-JR,102.4,105,6: 105kg,282.5,167.5,285,735,7,443.22
7021,Noah Bowdy,Male,R-JR,102.3,105,6: 105kg,290,162.5,277.5,730,8,440.37
7021,Clayton Fulbright,Male,R-JR,101.3,105,6: 105kg,265,185,277.5,727.5,9,440.51
7021,Joshua Espinosa,Male,R-JR,104.1,105,6: 105kg,252.5,187.5,287.5,727.5,10,436.05
7021,Grant Barnett,Male,R-JR,102.7,105,6: 105kg,272.5,165,275,712.5,11,429.18
7021,Joe Allen,Male,R-JR,103.4,105,6: 105kg,255,165,285,705,12,423.6
7021,Artemio Zambrano,Male,R-JR,103.7,105,6: 105kg,250,152.5,302.5,705,13,423.15
7021,David Krouse,Male,R-JR,102.8,105,6: 105kg,250,170,272.5,692.5,14,416.98
7021,Lucas Riebe,Male,R-JR,103.4,105,6: 105kg,227.5,152.5,305,685,15,411.58
7021,Nikita Koba,Male,R-JR,104.7,105,6: 105kg,240,160,275,675,16,403.76
7021,Brandon Gerber,Male,R-JR,101.9,105,6: 105kg,242.5,157.5,272.5,672.5,17,406.28
7021,Dane Hammer,Male,R-JR,103.2,105,6: 105kg,255,152.5,257.5,665,18,399.85
7021,Bohao Cheng,Male,R-JR,103.1,105,6: 105kg,247.5,147.5,265,660,19,396.99
7021,Skyler Barkman,Male,R-JR,99.4,105,6: 105kg,227.5,157.5,265,650,20,396.54
7021,Luis Macias,Male,R-JR,103.6,105,6: 105kg,230,150,260,640,21,384.27
7021,Sam Fisk,Male,R-JR,93.1,105,6: 105kg,242.5,115,280,637.5,22,400.27
7021,Tristan Stinson,Male,R-JR,100.1,105,6: 105kg,212.5,160,265,637.5,23,387.82
7021,James Rowe,Male,R-JR,102.7,105,6: 105kg,237.5,157.5,235,630,24,379.49
7021,Daniel Takacs,Male,R-JR,102.9,105,6: 105kg,230,132.5,257.5,620,25,373.19
7021,Josh Hartman,Male,R-JR,99,105,6: 105kg,215,140,257.5,612.5,26,374.28
7021,Spencer Piasecki,Male,R-JR,102.6,105,6: 105kg,225,142.5,245,612.5,27,369.08
7021,Alexander Goodwin,Male,R-JR,98.7,105,6: 105kg,205,125,275,605,28,370.16
7021,Jack Syers,Male,R-JR,102.4,105,6: 105kg,200,147.5,245,592.5,29,357.29
7021,Kyle Franke,Male,R-JR,102.4,105,6: 105kg,217.5,132.5,240,590,30,355.78
7021,Cody Plant,Male,R-JR,103.6,105,6: 105kg,217.5,130,230,577.5,31,346.75
7021,Benjamin Syers,Male,R-JR,102.3,105,6: 105kg,195,140,227.5,562.5,32,339.32
7021,Gary Dejesus-Walker,Male,R-JR,102.9,105,6: 105kg,230,,277.5,,DQ,
7021,Pooser Hunter,Male,R-JR,105,105,6: 105kg,250,,,,DQ,
7021,Ryan J Stills,Male,R-M1,104.4,105,6: 105kg,273,185,315,773,1,462.85
7021,Jeffrey Bigham,Male,R-M1,103.8,105,6: 105kg,257.5,165,300,722.5,2,433.51
7021,Alvin Fritz,Male,R-M1,104.5,105,6: 105kg,270,172.5,257.5,700,3,418.99
7021,Marcus Warren,Male,R-M1,102.2,105,6: 105kg,237.5,180,272.5,690,4,416.39
7021,Josef Schaffer,Male,R-M1,102,105,6: 105kg,235,200,242.5,677.5,5,409.15
7021,Ken Gack,Male,R-M1,104.4,105,6: 105kg,255,170,237.5,662.5,6,396.68
7021,Eric Milfeld,Male,R-M1,99.4,105,6: 105kg,230,137.5,272.5,640,7,390.44
7021,Michael Efird,Male,R-M1,104.9,105,6: 105kg,230,157.5,237.5,625,8,373.6
7021,Taro Tsutsumi,Male,R-M1,95,105,6: 105kg,235,125,252.5,612.5,9,380.99
7021,Donald Williams,Male,R-M1,95.6,105,6: 105kg,215,162.5,227.5,605,10,375.26
7021,Tommy Wiemann Jr,Male,R-M1,102.7,105,6: 105kg,207.5,150,242.5,600,11,361.42
7021,Royce Young,Male,R-M1,104.1,105,6: 105kg,177.5,160,250,587.5,12,352.14
7021,Angelo Miller,Male,R-M1,103.4,105,6: 105kg,160,155,257.5,572.5,13,343.99
7021,Eric Levy,Male,R-M1,97.5,105,6: 105kg,197.5,125,230,552.5,14,339.78
7021,Mike Bishop,Male,R-M1,102.9,105,6: 105kg,230,172.5,,,DQ,
7021,Mark Robb,Male,R-M2,103.8,105,6: 105kg,267.5,152.5,265,685,1,411
7021,Ennis White,Male,R-M2,104,105,6: 105kg,230,185,265,680,2,407.72
7021,Greg Titus,Male,R-M2,100.3,105,6: 105kg,220,177.5,255,652.5,3,396.63
7021,Vic Fazio,Male,R-M2,98.1,105,6: 105kg,255,125,225,605,4,371.1
7021,Kevin Carter,Male,R-M2,100.2,105,6: 105kg,217.5,150,227.5,595,5,361.82
7021,Mitch Edelstein,Male,R-M2,98.5,105,6: 105kg,195,122.5,232.5,550,6,336.79
7021,Chuck Akers,Male,R-M2,99.9,105,6: 105kg,195,127.5,212.5,535,7,325.73
7021,Dan Hyman,Male,R-M2,103.6,105,6: 105kg,210,112.5,197.5,520,8,312.22
7021,Russ Keith,Male,R-M2,101,105,6: 105kg,170,115,125,410,9,248.54
7021,Douglas Staller,Male,R-M2,100.7,105,6: 105kg,140,95,165,400,10,242.76
7021,Dave Schneider,Male,R-M3,103.5,105,6: 105kg,197.5,130,257.5,585,1,351.37
7021,Stan Mingus,Male,R-M3,100.5,105,6: 105kg,195,153,230.5,578.5,2,351.37
7021,DL Diltz,Male,R-M3,100.8,105,6: 105kg,160,117.5,205,482.5,3,292.72
7021,Floyd Givens,Male,R-M3,98.4,105,6: 105kg,,,,,DQ,
7021,Stephen Park,Male,R-M3,103.5,105,6: 105kg,150,,,,DQ,
7021,Helmich Bill,Male,R-M4,102.3,105,6: 105kg,100,85,150,335,1,202.09
7021,Bryce Lewis,Male,R-O,103.4,105,6: 105kg,313,210,345,868,1,521.54
7021,Garrett Blevins,Male,R-O,104.6,105,6: 105kg,320,220,327.5,867.5,2,519.08
7021,Joe Hardy,Male,R-O,100.5,105,6: 105kg,300,220,325,845,3,513.24
7021,Mitchell Fountain,Male,R-O,102.2,105,6: 105kg,295,175,327.5,797.5,4,481.26
7021,Jamal Browner,Male,R-O,104.1,105,6: 105kg,282.5,180,327.5,790,5,473.51
7021,Kevin Mays,Male,R-O,103.6,105,6: 105kg,267.5,177.5,327.5,772.5,6,463.83
7021,John Norcott,Male,R-O,104,105,6: 105kg,285,175,312.5,772.5,7,463.18
7021,Michael Pennacchia Jr,Male,R-O,101,105,6: 105kg,277.5,157.5,335,770,8,466.78
7021,Joseph Franzo,Male,R-O,104.8,105,6: 105kg,282.5,207.5,277.5,767.5,9,458.93
7021,Garrett Bailey,Male,R-O,98.5,105,6: 105kg,275,165,325,765,10,468.45
7021,Walker Bradshaw,Male,R-O,103.8,105,6: 105kg,272.5,175,317.5,765,11,459.01
7021,Cardell Oliver,Male,R-O,102.5,105,6: 105kg,260,195,300,755,12,455.11
7021,Brandon Jeter,Male,R-O,103.2,105,6: 105kg,302.5,167.5,277.5,747.5,13,449.46
7021,Shane Sepac,Male,R-O,102.8,105,6: 105kg,275,180,290,745,14,448.6
7021,Christopher Thacker,Male,R-O,104.1,105,6: 105kg,290,180,270,740,15,443.54
7021,David Squiller,Male,R-O,104.3,105,6: 105kg,267.5,185,285,737.5,16,441.74
7021,Colin Ripley,Male,R-O,102.4,105,6: 105kg,282.5,167.5,285,735,17,443.22
7021,Clayton Fulbright,Male,R-O,101.3,105,6: 105kg,265,185,277.5,727.5,18,440.51
7021,Joshua Espinosa,Male,R-O,104.1,105,6: 105kg,252.5,187.5,287.5,727.5,19,436.05
7021,Michael Petrovich,Male,R-O,101.6,105,6: 105kg,277.5,160,287.5,725,20,438.49
7021,Salvador Trejo,Male,R-O,102.8,105,6: 105kg,255,165,305,725,21,436.55
7021,Razzaq Manley,Male,R-O,103.9,105,6: 105kg,252.5,190,282.5,725,22,434.85
7021,Jeffrey Bigham,Male,R-O,103.8,105,6: 105kg,257.5,165,300,722.5,23,433.51
7021,Justin Martin,Male,R-O,102.9,105,6: 105kg,277.5,160,280,717.5,24,431.88
7021,Matthew Swanson,Male,R-O,100.8,105,6: 105kg,260,160,295,715,25,433.77
7021,Carlos Arbelaez,Male,R-O,101.5,105,6: 105kg,262.5,177.5,272.5,712.5,26,431.1
7021,Russell Harleston Jr,Male,R-O,102.8,105,6: 105kg,242.5,170,295,707.5,27,426.02
7021,Keith Osayande,Male,R-O,104.5,105,6: 105kg,262.5,152.5,292.5,707.5,28,423.48
7021,Chris Kelly,Male,R-O,94.9,105,6: 105kg,265,170,270,705,29,438.74
7021,Cort Severns,Male,R-O,96,105,6: 105kg,245,160,297.5,702.5,30,434.93
7021,Dylan Smith,Male,R-O,104.4,105,6: 105kg,252.5,190,260,702.5,31,420.63
7021,David Rocklage,Male,R-O,104.5,105,6: 105kg,275,140,287.5,702.5,32,420.49
7021,Ben Caffey,Male,R-O,103.7,105,6: 105kg,262.5,150,287.5,700,33,420.15
7021,Alvin Fritz,Male,R-O,104.5,105,6: 105kg,270,172.5,257.5,700,34,418.99
7021,Johnathon Jackson,Male,R-O,104.2,105,6: 105kg,240,182.5,275,697.5,35,417.93
7021,Mark Robb,Male,R-O,103.8,105,6: 105kg,267.5,152.5,265,685,36,411
7021,Gregory Brock,Male,R-O,103.5,105,6: 105kg,245,172.5,262.5,680,37,408.43
7021,Dustin Adams,Male,R-O,101,105,6: 105kg,235,202.5,240,677.5,38,410.7
7021,Zack Newnam,Male,R-O,97.6,105,6: 105kg,262.5,147.5,265,675,39,414.93
7021,Joseph Filippello,Male,R-O,101.6,105,6: 105kg,255,145,275,675,40,408.25
7021,Ricky Hayes,Male,R-O,104.5,105,6: 105kg,242.5,157.5,275,675,41,404.03
7021,Nikita Koba,Male,R-O,104.7,105,6: 105kg,240,160,275,675,42,403.76
7021,Bryan Schaeffer,Male,R-O,103.1,105,6: 105kg,227.5,145,280,652.5,43,392.47
7021,Angelo Miller,Male,R-O,103.4,105,6: 105kg,160,155,257.5,572.5,44,343.99
7021,Rob Rykowski,Male,R-O,101,105,6: 105kg,120,152.5,287.5,560,45,339.47
7021,Collin Hughes,Male,R-O,93.9,105,6: 105kg,240,,222.5,,DQ,
7021,Jerrold Beach,Male,R-O,100.6,105,6: 105kg,242.5,167.5,,,DQ,
7021,Joe Nathan Ornelas,Male,R-T3,102.8,105,6: 105kg,265,172.5,260,697.5,1,419.99
7021,Jesse Gruhl,Male,R-T3,104.2,105,6: 105kg,247.5,167.5,252.5,667.5,2,399.95
7021,Robert Moore,Male,R-T3,101.1,105,6: 105kg,227.5,115,265,607.5,3,368.13
7021,Joseph Frengel,Male,R-T3,93.3,105,6: 105kg,217.5,145,230,592.5,4,371.64
7021,Andy Perez,Male,R-T3,104.1,105,6: 105kg,215,127.5,220,562.5,5,337.15
7021,Seth Kisner,Male,R-T3,98.2,105,6: 105kg,195,140,202.5,537.5,6,329.55
7021,Sam Deason,Male,R-T3,103.1,105,6: 105kg,182.5,135,210,527.5,7,317.29
7021,Nixlot Dameus,Male,R-T3,104.1,105,6: 105kg,,167.5,227.5,,DQ,
7028,Michael Davis,Male,R-JR,104.03,105,6: 105kg,292.5,197.5,325,815,1,488.62
7028,Colin Ripley,Male,R-JR,103.96,105,6: 105kg,312.5,180,305,797.5,2,478.24
7028,Michael Pennacchia Jr,Male,R-JR,103.7,105,6: 105kg,285,172.5,325,782.5,3,469.67
7028,Luke Graham,Male,R-JR,103.67,105,6: 105kg,280,170,315,765,4,459.21
7028,Andrew Stone,Male,R-JR,100.58,105,6: 105kg,282.5,157.5,307.5,747.5,5,453.88
7028,Phillip Herndon,Male,R-JR,96.56,105,6: 105kg,280,180,270,730,6,450.81
7028,Vincent Victorero,Male,R-JR,102.22,105,6: 105kg,255,192.5,265,712.5,7,429.94
7028,Zack Bartell,Male,R-JR,103.78,105,6: 105kg,240,187.5,280,707.5,8,424.53
7028,Jesse Gruhl,Male,R-JR,104.37,105,6: 105kg,262.5,175,262.5,700,9,419.18
7028,Brandon Gerber,Male,R-JR,103.3,105,6: 105kg,245,162.5,282.5,690,10,414.73
7028,Steven Kearney,Male,R-JR,104.79,105,6: 105kg,242.5,185,245,672.5,11,402.14
7028,Kaleb Tessema,Male,R-JR,104.21,105,6: 105kg,237.5,170,260,667.5,12,399.94
7028,Henry Lu,Male,R-JR,102.99,105,6: 105kg,250,165,250,665,13,400.15
7028,Alex Winsor,Male,R-JR,103.05,105,6: 105kg,230,160,265,655,14,394.05
7028,Jonathan Mead,Male,R-JR,100.03,105,6: 105kg,237.5,142.5,260,640,15,389.45
7028,Robert Hall,Male,R-JR,102.95,105,6: 105kg,230,160,247.5,637.5,16,383.66
7028,Charles Fennell,Male,R-JR,103.9,105,6: 105kg,195,155,287.5,637.5,17,382.37
7028,Dylan Carpintero,Male,R-JR,104.03,105,6: 105kg,242.5,157.5,237.5,637.5,18,382.2
7028,Amru Qutub,Male,R-JR,104.46,105,6: 105kg,245,145,247.5,637.5,19,381.64
7028,Shane Hunt,Male,R-JR,94.94,105,6: 105kg,185,,,,DQ,
7028,Christopher Thacker,Male,R-M1,104.63,105,6: 105kg,280,190,282.5,752.5,1,450.22
7028,Jeffrey Bigham,Male,R-M1,103.65,105,6: 105kg,262.5,170,290,722.5,2,433.73
7028,Alvin Fritz,Male,R-M1,104.68,105,6: 105kg,265,172.5,282.5,720,3,430.7
7028,Angelo Miller,Male,R-M1,102.09,105,6: 105kg,270,160,272.5,702.5,4,424.11
7028,Thomas Haifley,Male,R-M1,100.41,105,6: 105kg,212.5,162.5,262.5,637.5,5,387.35
7028,Lance Hild,Male,R-M1,99.86,105,6: 105kg,205,145,285,635,6,386.67
7028,Mark Robb,Male,R-M2,104.11,105,6: 105kg,275,150,275,700,1,419.55
7028,Eric Milfeld,Male,R-M2,104.43,105,6: 105kg,240,145,280,665,2,398.14
7028,Garmez Parks,Male,R-M2,102.78,105,6: 105kg,242.5,155,265,662.5,3,398.95
7028,Roy Andrew,Male,R-M2,103.93,105,6: 105kg,220,162.5,262.5,645,4,386.83
7028,Wade Craig,Male,R-M2,99.16,105,6: 105kg,230,152.5,252.5,635,5,387.77
7028,Victor Fazio,Male,R-M2,99.56,105,6: 105kg,260,140,235,635,6,387.14
7028,Gene Santomartino,Male,R-M2,99.24,105,6: 105kg,215,155,260,630,7,384.59
7028,Eugene Ring Jr,Male,R-M2,102.91,105,6: 105kg,230,147.5,247.5,625,8,376.19
7028,Kevin Carter,Male,R-M2,101.29,105,6: 105kg,210,145,265,620,9,375.43
7028,David Slockett,Male,R-M2,101.44,105,6: 105kg,220,135,240,595,10,360.08
7028,Ron Doiron,Male,R-M2,102.91,105,6: 105kg,202.5,160,212.5,575,11,346.09
7028,Darvis Simms,Male,R-M2,103.15,105,6: 105kg,180,145,217.5,542.5,12,326.25
7028,Virgil Diaz,Male,R-M2,104.22,105,6: 105kg,192.5,100,222.5,515,13,308.55
7028,Rory McCoy,Male,R-M3,104.71,105,6: 105kg,177.5,140,242.5,560,1,334.96
7028,Steven Slavens,Male,R-M3,96.17,105,6: 105kg,137.5,110,210,457.5,2,283.03
7028,Michael Bitting,Male,R-M3,104.77,105,6: 105kg,155,127.5,175,457.5,3,273.59
7028,Michael Czop,Male,R-M3,100.47,105,6: 105kg,165,75,187.5,427.5,4,259.69
7028,Don Zimmerman,Male,R-M3,103.35,105,6: 105kg,227.5,125,,,DQ,
7028,Robert Evans,Male,R-M4,103.81,105,6: 105kg,130,120,125,375,1,224.99
7028,Bryce Lewis,Male,R-O,104.42,105,6: 105kg,315,220,355,890,1,532.87
7028,Garrett Blevins,Male,R-O,104.38,105,6: 105kg,327.5,222.5,320,870,2,520.96
7028,Eli Burks,Male,R-O,102.89,105,6: 105kg,310,195,355,860,3,517.67
7028,Nicholas Guidice,Male,R-O,103.66,105,6: 105kg,290,230,320,840,4,504.25
7028,Ben Rice,Male,R-O,102.94,105,6: 105kg,307.5,175,340,822.5,5,495.01
7028,Garrett Bailey,Male,R-O,104.11,105,6: 105kg,302.5,190,330,822.5,6,492.98
7028,Kevin Mays,Male,R-O,104.15,105,6: 105kg,290,182.5,332.5,805,7,482.42
7028,Colin Ripley,Male,R-O,103.96,105,6: 105kg,312.5,180,305,797.5,8,478.24
7028,Joshua Peardot,Male,R-O,103,105,6: 105kg,305,190,300,795,9,478.36
7028,Chad Schroeder,Male,R-O,99.32,105,6: 105kg,280,187.5,320,787.5,10,480.58
7028,Michael Garozzo,Male,R-O,104.13,105,6: 105kg,302.5,160,325,787.5,11,471.97
7028,John Norcott,Male,R-O,103.69,105,6: 105kg,295,175,312.5,782.5,12,469.69
7028,Michael Pennacchia Jr,Male,R-O,103.7,105,6: 105kg,285,172.5,325,782.5,13,469.67
7028,Derrington Wright,Male,R-O,96.26,105,6: 105kg,287.5,197.5,295,780,14,482.34
7028,Collin Whitney,Male,R-O,103.07,105,6: 105kg,272.5,197.5,310,780,15,469.21
7028,Shane Sepac,Male,R-O,104.67,105,6: 105kg,282.5,192.5,305,780,16,466.61
7028,Jean-Luc Badon,Male,R-O,103.79,105,6: 105kg,300,190,287.5,777.5,17,466.52
7028,David Watson,Male,R-O,101.7,105,6: 105kg,272.5,195,300,767.5,18,464.02
7028,Luke Graham,Male,R-O,103.67,105,6: 105kg,280,170,315,765,19,459.21
7028,Nassir Rehan,Male,R-O,104.67,105,6: 105kg,290,185,290,765,20,457.64
7028,Walker Bradshaw,Male,R-O,104.83,105,6: 105kg,265,172.5,327.5,765,21,457.39
7028,Nathan Zephir,Male,R-O,104.98,105,6: 105kg,265,202.5,287.5,755,22,451.18
7028,Isi Enaiho,Male,R-O,101.71,105,6: 105kg,260,192.5,300,752.5,23,454.94
7028,Theodore Mouratidis,Male,R-O,104.24,105,6: 105kg,257.5,170,325,752.5,24,450.82
7028,Christopher Thacker,Male,R-O,104.63,105,6: 105kg,280,190,282.5,752.5,25,450.22
7028,Andrew Stone,Male,R-O,100.58,105,6: 105kg,282.5,157.5,307.5,747.5,26,453.88
7028,Danny Lewis Jr,Male,R-O,101,105,6: 105kg,242.5,182.5,322.5,747.5,27,453.14
7028,Artemio Zambrano Jr,Male,R-O,104.76,105,6: 105kg,265,155,317.5,737.5,28,441.05
7028,Dylan Smith,Male,R-O,101.83,105,6: 105kg,265,205,260,730,29,441.14
7028,Chris Hughes,Male,R-O,102.87,105,6: 105kg,265,165,295,725,30,436.44
7028,Jeffrey Bigham,Male,R-O,103.65,105,6: 105kg,262.5,170,290,722.5,31,433.73
7028,Kyle Power,Male,R-O,94.04,105,6: 105kg,257.5,175,287.5,720,32,449.95
7028,Dustin Baxter,Male,R-O,103.07,105,6: 105kg,270,195,255,720,33,433.12
7028,John Tarasik,Male,R-O,101.04,105,6: 105kg,235,192.5,287.5,715,34,433.37
7028,David Woo,Male,R-O,100.76,105,6: 105kg,275,162.5,275,712.5,35,432.32
7028,Vincent Victorero,Male,R-O,102.22,105,6: 105kg,255,192.5,265,712.5,36,429.94
7028,David Rocklage,Male,R-O,103.23,105,6: 105kg,280,140,292.5,712.5,37,428.36
7028,Jim Clifford,Male,R-O,103.45,105,6: 105kg,257.5,165,290,712.5,38,428.03
7028,Cort Severns,Male,R-O,95.95,105,6: 105kg,255,160,295,710,39,439.68
7028,Angelo Miller,Male,R-O,102.09,105,6: 105kg,270,160,272.5,702.5,40,424.11
7028,Andrew Beckmann,Male,R-O,102.74,105,6: 105kg,255,172.5,275,702.5,41,423.1
7028,Steven Speranza,Male,R-O,103.31,105,6: 105kg,240,172.5,290,702.5,42,422.23
7028,Tyler Caldwell,Male,R-O,101.74,105,6: 105kg,245,155,300,700,43,423.15
7028,Alexander Cramer,Male,R-O,103.97,105,6: 105kg,265,150,282.5,697.5,44,418.26
7028,Dimitri Gianacakes,Male,R-O,101.46,105,6: 105kg,255,150,290,695,45,420.57
7028,Brandon Senn,Male,R-O,103.67,105,6: 105kg,267.5,142.5,282.5,692.5,46,415.69
7028,Brandon Gerber,Male,R-O,103.3,105,6: 105kg,245,162.5,282.5,690,47,414.73
7028,Timothy Mercer,Male,R-O,103.19,105,6: 105kg,237.5,175,272.5,685,48,411.89
7028,Brendan Taylor,Male,R-O,98.41,105,6: 105kg,247.5,162.5,272.5,682.5,49,418.09
7028,Austin Vater,Male,R-O,100.63,105,6: 105kg,262.5,155,262.5,680,50,412.81
7028,Aaron Boulay,Male,R-O,103,105,6: 105kg,232.5,165,275,672.5,51,404.65
7028,Paul Lane,Male,R-O,104.58,105,6: 105kg,237.5,142.5,292.5,672.5,52,402.42
7028,Eric Davis,Male,R-O,102.52,105,6: 105kg,222.5,155,290,667.5,53,402.34
7028,Nicholas Coker,Male,R-O,102.55,105,6: 105kg,237.5,162.5,260,660,54,397.78
7028,Javaris Williams,Male,R-O,94.89,105,6: 105kg,230,142.5,285,657.5,55,409.2
7028,Patrick Farquharson,Male,R-O,97.93,105,6: 105kg,232.5,150,275,657.5,56,403.6
7028,John Kecman,Male,R-O,103.79,105,6: 105kg,232.5,160,262.5,655,57,393.02
7028,Jake Monroe,Male,R-O,94.02,105,6: 105kg,230,142.5,280,652.5,58,407.8
7028,Anthony Valori,Male,R-O,101.72,105,6: 105kg,210,167.5,275,652.5,59,394.47
7028,Horacio Nochetto,Male,R-O,104.1,105,6: 105kg,232.5,157.5,260,650,60,389.6
7028,Rayaz Jabar,Male,R-O,104.43,105,6: 105kg,230,190,230,650,61,389.16
7028,Bryan Schaeffer,Male,R-O,104.3,105,6: 105kg,237.5,140,270,647.5,62,387.83
7028,Michael Odenthal,Male,R-O,103.53,105,6: 105kg,255,147.5,232.5,635,63,381.37
7028,Robert Ixta,Male,R-O,102.6,105,6: 105kg,75,162.5,75,312.5,64,188.31
7028,Connor O'Brien,Male,R-O,101.19,105,6: 105kg,,,,,DQ,
7028,Shane Moat,Male,R-O,103.37,105,6: 105kg,287.5,,305,,DQ,
7028,Christian Habihirwe,Male,R-O,103.38,105,6: 105kg,,185,307.5,,DQ,
7028,Davis Creach,Male,R-T2,102.5,105,6: 105kg,220,160,182.5,562.5,1,339.07
7028,Joshua Peardot,Male,R-T3,103,105,6: 105kg,305,190,300,795,1,478.36
7028,Alec Malynn,Male,R-T3,104.01,105,6: 105kg,255,182.5,232.5,670,2,401.71
7028,David Garza,Male,R-T3,95.92,105,6: 105kg,265,140,227.5,632.5,3,391.74
7028,Robert Moore,Male,R-T3,103.39,105,6: 105kg,225,140,257.5,622.5,4,374.04
7028,Shane Miller,Male,R-T3,102.46,105,6: 105kg,200,122.5,272.5,595,5,358.72
7028,Andrew Donati,Male,R-T3,99.24,105,6: 105kg,197.5,130,242.5,570,6,347.97
7028,Logan Morrison,Male,R-T3,102.11,105,6: 105kg,207.5,127.5,217.5,552.5,7,333.53
7028,Connor O'Brien,Male,R-T3,101.19,105,6: 105kg,,,,,DQ,
7015,Ryan Spiecha,Male,R-T2,117.5,120,7: 120kg,250,152.5,265,667.5,1,385.71
7015,Nicholas Cataldi,Male,R-T2,107.9,120,7: 120kg,250,147.5,250,647.5,2,383.37
7015,Tyler David,Male,R-T2,116.9,120,7: 120kg,162.5,107.5,182.5,452.5,3,261.81
